Legacy_Customer_ID,Age,Employment_Type,Education_Level,Annual_Income($),Credit_Score,Region,Account_Type,Customer_Feedback,CLV_Score,Complaint_Count,Contact_Preference,Subscription_Tier,Target
nan,42.0,Salaried,High School,16700.37,759.3399296058623,Northeast,Savings,Loyalty program incentives are useful,21.0,0,Phone,Basic,1
nan,35.0,Unemployed,nan,152531.92,729.3418118765738,Northeast,Checking,Product caliber outdid anticipations,29.3,0,Phone,Enterprise,0
nan,,nan,High School,127610.49,721.5425974255231,West Coast,Savings,Website layout needs improvement,30.7,0,Phone,Basic,0
nan,50.0,Self-Employed,High School,119819.64,794.3081822482579,Northeast,Joint,Website user experience needs improvement,35.9,0,Email,Basic,1
nan,42.0,Unemployed,Associate,143948.63,606.969985153621,Northeast,Joint,Loyalty program perks are worthwhile,39.1,0,Email,Premium,0
nan,28.0,Freelancer,,21086.72,710.1897551588447,Midwest,Savings,Competitive pricing compared to others,,0,Email,Premium,1
nan,50.0,nan,Associate,110945.35,665.9809831717279,West Coast,Savings,Product standard transcended forecasts,66.5,1,App,Enterprise,1
nan,28.0,Unemployed,Bachelor,37310.03,621.9289795433481,Midwest,Savings,Return process was overly complex,6.7,0,Email,Premium,1
nan,28.0,Salaried,Bachelor,93427.47,660.2634133121154,Midwest,Savings,Website design needs improvement,32.6,1,Text,Basic,1
nan,35.0,Freelancer,nan,11061.34,,Midwest,Savings,Loyalty program incentives are beneficial,17.9,0,Phone,Enterprise,0
nan,42.0,Self-Employed,Master,103935.48,683.7326435396777,West Coast,Savings,Return process was convoluted,24.6,1,Phone,Premium,0
nan,50.0,Salaried,High School,304249.48,764.8306794912575,Southwest,Checking,Product grade surpassed hopes,22.3,1,Email,Basic,0
nan,35.0,Salaried,Associate,3789.25,709.3077076029335,West Coast,Checking,Return process was overly complex,9.7,2,Phone,Basic,0
nan,28.0,nan,High School,8374.81,703.7630822639528,Midwest,Checking,Highly recommend this service without hesitation,27.8,0,Email,Enterprise,0
nan,42.0,nan,Bachelor,11217.84,703.9859524746954,Southwest,Joint,Website navigation needs improvement,21.7,1,Email,Basic,0
nan,50.0,Freelancer,High School,47864.24,715.075279693523,Northeast,Joint,Return process was overly complex,11.2,0,Email,Basic,1
nan,35.0,nan,High School,29205.13,699.0760732528623,Southwest,Joint,Loyalty program privileges are worthwhile,29.4,0,Text,Basic,1
nan,35.0,Unemployed,,139795.37,677.4373151217918,West Coast,Joint,Competitive pricing compared to others,13.7,0,Phone,Premium,0
nan,,Salaried,Associate,54574.22,769.4592441988018,Midwest,Checking,Return process was difficult,15.0,0,Phone,Basic,0
nan,,Salaried,Bachelor,56328.69,688.7952474805527,Northeast,Savings,Billing difficulties caused frustration,47.2,1,Text,Basic,1
nan,,Salaried,Associate,107307.66,700.8236691826907,Northeast,Savings,Return process was overly complex,6.4,1,Phone,Basic,0
nan,61.0,Salaried,High School,38196.31,,Midwest,Savings,Website layout needs improvement,28.9,2,Email,Basic,0
nan,28.0,Salaried,Associate,37037.0,735.9370623078627,Northeast,Joint,Billing problems caused frustration requiring immediate attention,45.9,2,Text,Basic,0
nan,35.0,Self-Employed,Associate,120223.23,675.3280968826975,Northeast,Checking,Technical support was delayed causing inconvenience,33.3,0,Email,Basic,0
nan,35.0,Unemployed,,128716.99,757.7490972055373,Northeast,Savings,Billing challenges caused frustration,45.3,0,Email,Basic,0
nan,35.0,Unemployed,Associate,1232.79,746.8835169919203,West Coast,Joint,Delivery was late by 3 days,17.9,0,Email,Basic,1
nan,,Freelancer,Associate,13195.41,728.8987417093628,Southwest,Joint,Loyalty program incentives are useful,6.0,0,Phone,Basic,0
nan,50.0,nan,Master,20370.4,698.4341574709254,West Coast,Joint,Highly recommend this service without hesitation,28.8,1,Text,Premium,0
nan,50.0,Self-Employed,Master,36826.1,699.6634654739296,Northeast,Savings,Website design needs improvement,27.6,2,Phone,Enterprise,0
ID_XXXX,28.0,Unemployed,,29285.22,709.9101448499196,West Coast,Checking,Product grade surpassed hopes,,2,Email,Basic,0
nan,,Self-Employed,nan,93855.98,658.4084029436117,Northeast,Savings,Product caliber transcended predictions,22.1,0,Phone,Enterprise,1
nan,61.0,Salaried,,149689.03,718.0365775701522,West Coast,Checking,Product caliber surpassed hopes,13.0,0,Phone,Basic,1
nan,28.0,nan,Associate,18130.57,764.6051020223499,Southwest,Checking,Website UI/UX needs improvement,23.5,0,Phone,Premium,1
nan,61.0,Salaried,Master,70361.0,763.8185594917012,Midwest,Savings,Return process was difficult,8.2,0,Email,Premium,0
nan,35.0,Self-Employed,Bachelor,38978.89,700.9574114361774,Southwest,Savings,Highly recommend this service,84.0,1,Email,Enterprise,1
nan,28.0,Salaried,High School,59905.47,773.2041636362768,West Coast,Joint,Excellent customer service experience,12.8,1,Email,Basic,1
nan,50.0,Freelancer,Associate,82414.33,815.2952277264723,West Coast,Joint,Delivery was held up by 3 days,17.0,0,Phone,Basic,1
nan,50.0,nan,High School,190446.58,704.1896232368587,Southwest,Savings,Product caliber transcended predictions,33.7,0,Phone,Basic,0
nan,28.0,Salaried,High School,18152.22,754.5757353216084,West Coast,Savings,Technical support was negligent,5.8,1,Phone,Basic,0
nan,35.0,Unemployed,,7737.26,606.8595018654604,Midwest,Checking,Competitive pricing compared to others,47.0,1,Email,Premium,0
nan,,Salaried,High School,83873.34,,Midwest,Checking,Billing challenges caused frustration,35.2,0,Email,Premium,1
nan,50.0,Salaried,PhD,42592.76,724.556051466676,Southwest,Joint,Return process was difficult,70.7,2,Phone,Basic,0
nan,50.0,Salaried,nan,15114.27,669.6633468740806,Northeast,Checking,Delivery was deferred by 3 days,16.0,1,Email,Premium,0
nan,35.0,Freelancer,Bachelor,10584.95,821.9601022361225,Midwest,Savings,Loyalty program privileges are worthwhile,15.4,0,Phone,Basic,1
nan,28.0,Salaried,Master,69573.0,749.8939843648277,West Coast,Checking,Technical support was negligent,9.1,0,App,Premium,1
nan,35.0,Self-Employed,High School,30374.53,,Northeast,Checking,Product caliber transcended predictions,30.4,0,Email,Enterprise,1
nan,35.0,Salaried,nan,506807.54,718.5486796919706,Midwest,Checking,Return process was convoluted,28.0,0,Email,Premium,0
nan,35.0,Salaried,Bachelor,44260.27,669.8395990068174,Northeast,Savings,Product grade beat anticipations,8.1,0,Text,Premium,1
ID_XXXX,28.0,Freelancer,,20282.78,694.059485891256,West Coast,Joint,Technical support was ignoring,17.5,0,Email,Basic,0
nan,42.0,Salaried,High School,84247.45,732.719023981318,Southwest,Checking,Technical support was delayed causing inconvenience,,1,App,Basic,0
nan,35.0,Salaried,Associate,23804.34,688.1042330795494,Southwest,Savings,Loyalty program advantages are profitable,54.6,0,Text,Basic,0
nan,61.0,Salaried,High School,57918.04,753.55959958636,West Coast,Checking,Product caliber outdid anticipations,46.4,1,Email,Enterprise,0
nan,28.0,Self-Employed,Associate,56005.9,755.5707484602319,Southwest,Checking,Loyalty program advantages are worthwhile,13.8,1,Phone,Basic,0
nan,42.0,Freelancer,High School,51367.75,720.2490651969795,West Coast,Savings,Delivery was held up by 3 days,19.5,0,Email,Premium,1
nan,28.0,Salaried,High School,135154.71,628.71824564915,Southwest,Checking,Highly recommend this service,29.3,0,Email,Basic,0
nan,42.0,Salaried,High School,20750.92,805.739246683298,Midwest,Savings,Technical support was delayed affecting my schedule,19.0,0,Phone,Premium,1
nan,28.0,Self-Employed,nan,199462.13,709.3663571655242,Southwest,Joint,Return process was problematic,26.6,0,Email,Premium,0
nan,,Salaried,High School,133199.38,855.4638324235518,Northeast,Checking,Billing setbacks caused frustration,22.9,0,App,Basic,0
nan,50.0,Unemployed,High School,34437.64,752.6267848176097,Southwest,Savings,Website UI/UX needs improvement,,0,Phone,Premium,0
nan,42.0,Freelancer,Bachelor,16930.81,709.5022461633971,Southwest,Checking,Billing difficulties caused frustration,39.6,0,Phone,Premium,0
nan,28.0,Freelancer,PhD,27867.97,742.3910938249002,Southwest,Checking,Technical support was delayed causing inconvenience,16.7,0,Email,Basic,0
nan,42.0,Salaried,Associate,34375.7,619.0357241460694,Southwest,Checking,Product excellence surpassed forecasts,11.0,1,Phone,Premium,0
nan,50.0,Freelancer,PhD,69192.95,771.3071201617984,Midwest,Savings,Competitive pricing compared to others,54.9,0,Email,Basic,0
nan,28.0,Unemployed,Associate,4035.6,,West Coast,Savings,Website layout needs improvement,22.8,1,Phone,Basic,0
nan,42.0,Self-Employed,High School,208895.38,615.5383263078311,Midwest,Savings,Product grade outdid anticipations,32.5,0,Text,Basic,0
nan,61.0,Freelancer,Associate,8830.58,,Midwest,Joint,Delivery was deferred by 3 days,22.9,0,Email,Basic,1
nan,50.0,Freelancer,Bachelor,27837.11,714.7330938604237,Northeast,Checking,Delivery was pushed back by 3 days,17.2,2,Email,Basic,0
nan,61.0,Self-Employed,Associate,9837.35,763.7614314581532,West Coast,Savings,Billing problems caused frustration requiring immediate attention,32.9,0,Email,Basic,1
ID_XXXX,61.0,Salaried,Bachelor,25212.61,825.2987837082768,West Coast,Checking,Return process was difficult,,1,Text,Basic,1
nan,,Freelancer,High School,154542.54,739.1441061297783,Northeast,Checking,Product grade outdid anticipations,28.8,0,Phone,Basic,1
ID_XXXX,42.0,Salaried,Master,81172.34,827.0895912107763,West Coast,Checking,Website navigation needs improvement,32.9,1,Phone,Basic,1
nan,42.0,Freelancer,Associate,21921.03,728.5216238442331,Southwest,Savings,Return process was confusing,11.4,0,Phone,Premium,0
nan,50.0,Unemployed,Associate,174576.43,,West Coast,Joint,Delivery was deferred by 3 days,,1,Text,Basic,1
nan,50.0,Unemployed,Bachelor,137105.39,736.4117783080128,Northeast,Joint,Billing challenges caused frustration,27.9,1,Email,Basic,1
nan,,Self-Employed,Bachelor,119084.92,781.0149891502543,Northeast,Joint,Loyalty program incentives are advantageous,39.0,0,Text,Enterprise,0
nan,28.0,Salaried,High School,159924.2,,Northeast,Joint,Highly recommend this service,21.6,1,Text,Basic,0
nan,35.0,Salaried,Master,82166.32,760.9143379380755,Northeast,Savings,Loyalty program advantages are profitable,25.6,1,Email,Basic,0
nan,35.0,Freelancer,Master,59162.21,658.4601696871787,Midwest,Joint,Excellent customer service experience,14.2,0,Email,Premium,1
nan,35.0,Unemployed,High School,39805.6,705.7747947674295,West Coast,Joint,Website layout needs improvement,18.4,2,App,Enterprise,1
nan,35.0,Freelancer,nan,21530.39,688.1628188530595,Midwest,Savings,Technical support was delayed causing inconvenience,17.9,2,Text,Basic,0
nan,50.0,Salaried,Bachelor,69284.79,724.3980779308971,Northeast,Savings,Website UI/UX needs improvement,30.0,1,App,Premium,0
nan,28.0,nan,Associate,187226.99,704.1960125298109,Northeast,Checking,Product standard transcended predictions,33.0,0,Phone,Basic,0
nan,50.0,nan,High School,76615.37,776.6066846228488,Midwest,Checking,Product standard transcended predictions,,0,Email,Basic,0
nan,50.0,Self-Employed,Bachelor,214270.25,676.0665952414179,Southwest,Joint,Product excellence surpassed forecasts,32.8,1,Email,Basic,1
nan,35.0,Self-Employed,High School,37525.97,633.4342032094494,West Coast,Checking,Return process was overly complex,60.4,1,Text,Premium,0
nan,35.0,Freelancer,Associate,100971.16,652.1358090144222,Midwest,Savings,Loyalty program incentives are beneficial,22.6,0,Phone,Basic,0
nan,50.0,Freelancer,Associate,88911.4,769.708402315066,West Coast,Checking,Product excellence surpassed forecasts,,0,Email,Basic,0
nan,50.0,nan,Master,94348.14,671.5221328341889,Northeast,Checking,Competitive pricing compared to others,18.7,0,Email,Basic,1
nan,61.0,Salaried,High School,88039.25,739.8922207760354,Northeast,Savings,Product standard transcended forecasts,34.4,0,Email,Premium,0
nan,61.0,Self-Employed,Master,21299.72,705.260624837596,Northeast,Joint,Billing setbacks caused frustration,44.7,3,Email,Basic,1
nan,,Freelancer,Associate,13175.6,,West Coast,Checking,Product caliber outdid anticipations,36.8,2,Text,Basic,0
nan,42.0,Unemployed,Associate,326883.28,708.4617147441695,West Coast,Checking,Excellent customer service experience,25.6,0,Text,Enterprise,0
nan,,Unemployed,Master,3940.01,858.2174258058568,Midwest,Joint,Loyalty program incentives are advantageous,,0,Text,Premium,0
nan,61.0,nan,Bachelor,53602.41,814.9058507909252,Northeast,Checking,Website user experience needs improvement,24.8,3,Email,Basic,0
nan,61.0,Self-Employed,Associate,47049.62,704.2394909797154,Midwest,Joint,Delivery was held up by 3 days,24.8,0,Email,Basic,0
nan,28.0,Unemployed,,37936.92,697.3932705452507,Southwest,Savings,Product standard transcended predictions,9.5,1,Email,Basic,1
nan,,Self-Employed,Associate,129470.82,876.6163075404231,Northeast,Savings,Delivery was late by 3 days affecting my schedule,50.2,0,Email,Enterprise,1
ID_XXXX,42.0,Self-Employed,Bachelor,116268.64,666.0574519335705,Northeast,Joint,Product standard transcended forecasts,21.7,0,Email,Premium,1
nan,50.0,Salaried,Associate,200281.15,717.2488226040825,Southwest,Savings,Billing problems caused frustration requiring immediate attention,8.2,0,App,Basic,0
nan,28.0,Unemployed,Master,42783.3,721.1224459852714,Midwest,Savings,Return process was problematic that needs resolution,62.8,1,Text,Enterprise,1
nan,35.0,nan,Bachelor,70594.61,719.8831051092712,West Coast,Savings,Highly recommend this service to colleagues,34.6,1,Email,Premium,0
nan,35.0,Salaried,High School,189420.05,633.0644139734736,Northeast,Savings,Return process was confusing,,2,Email,Basic,0
nan,35.0,Salaried,Associate,432734.0,744.830120483797,West Coast,Savings,Loyalty program perks are worthwhile,9.0,0,Email,Premium,0
nan,28.0,Unemployed,,296081.27,671.4824954303841,Northeast,Savings,Loyalty program perks are worthwhile,56.3,1,Phone,Basic,0
nan,61.0,Freelancer,Associate,107550.05,791.7994562084535,Northeast,Checking,Excellent customer service experience,11.2,0,Phone,Basic,1
nan,28.0,nan,Bachelor,13139.55,647.2017478782689,West Coast,Checking,Loyalty program incentives are useful,25.4,1,Phone,Basic,0
nan,35.0,Salaried,Bachelor,1994.02,722.9732963687738,Northeast,Checking,Product standard transcended forecasts,36.4,1,App,Premium,0
nan,28.0,Salaried,Master,148258.52,609.1939676524056,Southwest,Savings,Website layout needs improvement,67.0,0,Email,Enterprise,1
nan,42.0,Self-Employed,,156271.35,612.2808146829639,Midwest,Checking,Return process was problematic that needs resolution,,0,Email,Enterprise,0
nan,35.0,Salaried,nan,116606.65,678.0324020853684,Southwest,Joint,Technical support was delayed causing inconvenience,20.3,1,Email,Basic,0
nan,35.0,Salaried,Associate,27913.81,685.0894958831486,Midwest,Joint,Billing setbacks caused frustration,57.5,2,Email,Basic,0
nan,42.0,Salaried,Associate,86797.36,793.2863206494717,Southwest,Joint,Website design needs improvement,20.2,2,Phone,Enterprise,1
nan,50.0,Salaried,,32313.65,717.970408186905,Southwest,Checking,Product standard transcended forecasts,11.2,1,Email,Premium,1
nan,28.0,Salaried,Master,50916.39,784.6203450455777,Midwest,Savings,Product caliber outdid anticipations,19.5,0,Email,Basic,0
nan,28.0,nan,Associate,40967.54,701.0106702661661,Northeast,Joint,Product excellence surpassed forecasts,33.4,1,Phone,Basic,0
ID_XXXX,35.0,Salaried,Master,208184.69,750.3042591440166,West Coast,Checking,Product caliber outdid anticipations,6.8,0,Phone,Enterprise,0
nan,,Self-Employed,PhD,22676.17,683.726234154055,West Coast,Checking,Return process was overly complex,36.1,2,Email,Basic,1
nan,35.0,Unemployed,Master,73255.41,680.3263465450699,West Coast,Savings,Delivery was deferred by 3 days,61.8,1,Email,Basic,0
nan,42.0,Freelancer,High School,38064.86,628.9574930541053,Northeast,Savings,Website navigation needs improvement,39.2,1,Email,Premium,0
nan,35.0,Freelancer,Master,92470.09,736.7876996925637,Southwest,Checking,Product caliber transcended predictions,10.7,0,Text,Premium,0
nan,42.0,Freelancer,Master,70669.47,733.1041707350075,Southwest,Savings,Product grade beat anticipations,5.9,1,Email,Basic,0
nan,28.0,Unemployed,Bachelor,219021.91,758.8656443642926,Southwest,Savings,Website UI/UX needs improvement,66.3,1,Email,Basic,0
nan,28.0,Unemployed,Master,9108.04,730.7459143570698,Northeast,Savings,Loyalty program advantages are worthwhile,10.0,1,Phone,Premium,1
nan,42.0,Freelancer,nan,21189.08,821.3097988596984,Midwest,Savings,Loyalty program advantages are profitable,12.9,1,Email,Basic,0
nan,35.0,Unemployed,Associate,123583.4,728.8013818338754,Northeast,Savings,Billing concerns caused frustration,39.4,0,Email,Enterprise,0
nan,28.0,Self-Employed,,39109.49,769.5913357169061,West Coast,Checking,Billing setbacks caused frustration,31.1,0,Email,Basic,1
nan,50.0,Salaried,,15407.33,703.7945458500449,Southwest,Joint,Delivery was late by 3 days,17.5,0,Email,Basic,1
nan,,Unemployed,High School,59484.01,674.5764982849306,Northeast,Checking,Billing problems caused frustration requiring immediate attention,4.0,1,App,Premium,0
ID_XXXX,35.0,Self-Employed,High School,89756.69,755.8847585093318,Northeast,Checking,Highly recommend this service,30.7,0,Phone,Basic,0
nan,50.0,nan,Bachelor,3898.31,715.542600608983,Northeast,Checking,Delivery was late by 3 days affecting my schedule,19.0,2,Email,Basic,0
nan,,Salaried,,29306.07,761.602152296481,Midwest,Checking,Loyalty program advantages are worthwhile,26.5,2,Phone,Premium,1
nan,61.0,Salaried,Bachelor,140904.21,737.646827092234,Southwest,Checking,Delivery was postponed by 3 days,47.8,0,Email,Basic,0
ID_XXXX,42.0,nan,Master,62430.7,680.3493336604922,Northeast,Savings,Technical support was unavailable,45.6,1,Email,Basic,1
nan,50.0,Salaried,Associate,3061.72,773.7168938838514,Northeast,Joint,Return process was overly complex,51.5,1,Email,Premium,1
nan,28.0,nan,nan,28153.49,676.4405023107666,West Coast,Savings,Return process was overly complex,46.7,1,Phone,Premium,0
nan,42.0,nan,High School,86637.7,751.2663131647753,Southwest,Joint,Technical support was delayed causing inconvenience,33.1,0,Email,Premium,0
